x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6299.png,3,3.80537750833e-13,2.27725310831e-10,9.29162191632e-10,0.999999880791,4.93429082316e-14,8.92009381914e-08,2.82164509856e-13,1.36084518654e-10,1.97919334255e-08,1.17515650544e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6300.png,4,9.65846434949e-13,5.90239523923e-11,7.73574093671e-10,2.01072231781e-11,0.999999880791,1.633141955e-10,2.10220382768e-12,1.46032901327e-08,8.84609385743e-10,7.7574838997e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6301.png,6,3.49667715227e-07,1.86291337911e-08,2.68361883826e-08,5.17617253313e-13,4.66040262381e-07,5.0895934578e-08,0.999999046326,1.82602761037e-12,4.92733942536e-09,3.85277865167e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6302.png,9,4.46134936719e-13,5.36184083244e-11,2.35715669206e-10,2.7891109422e-09,6.19594766249e-06,3.51119376629e-11,3.69500654032e-13,1.29063778331e-06,8.61973319388e-07,0.99999165535
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6303.png,9,2.0842638867e-13,1.25524890482e-09,9.06682839918e-10,2.70702162908e-08,2.77511680906e-05,3.01310421058e-09,4.43266300401e-14,7.65360091464e-05,3.14627795888e-05,0.999864220619
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6304.png,8,5.02575148165e-10,2.73260337968e-11,3.67270747148e-09,3.05480583052e-08,2.6951954801e-14,2.56162788759e-08,2.84268442119e-10,9.93020683043e-12,0.999999880791,5.98152360975e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6305.png,2,2.93061103163e-10,2.41700059966e-09,0.999971151352,2.51793380812e-06,4.86291597268e-11,1.44862302709e-10,4.50320669643e-10,4.19280343777e-09,2.63126457867e-05,1.04419738915e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6306.png,7,1.33773192523e-09,3.59021169061e-06,3.55059654567e-07,1.02878701114e-07,9.48394074385e-08,2.82658063622e-10,1.00187696681e-12,0.999993085861,1.33886914e-07,2.61472587226e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6307.png,7,9.12754094529e-10,2.81797127855e-07,1.10159721345e-08,3.65699270866e-09,5.76360337234e-09,4.74377178164e-12,1.30632733024e-14,0.999999642372,3.56315998928e-09,7.49040651726e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6308.png,1,2.85815076495e-07,0.999732911587,6.95587630162e-07,2.57674903636e-09,7.24116989659e-06,1.46238960497e-07,4.49936379709e-07,0.000154315217515,9.87492967397e-05,5.17504577147e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6309.png,0,0.999997854233,3.95054922109e-09,8.00711006832e-07,3.86000988117e-11,2.77923239977e-11,2.43829205715e-08,8.80252287061e-07,3.68163739495e-08,4.23158809326e-07,6.67777966257e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6310.png,1,4.56393536297e-06,0.99983394146,1.25497044792e-05,3.37771524528e-07,1.37996664762e-06,9.97713911488e-08,2.67529594566e-06,5.75422491238e-05,8.48157142173e-05,2.02249339054e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6311.png,2,9.3037973159e-12,1.91081647575e-13,1.0,2.0738080142e-09,3.56494750386e-10,3.12864290681e-13,7.40170240637e-13,1.06821869059e-11,8.88542364685e-11,4.05489105292e-14
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6312.png,3,3.25619515783e-17,3.68220384739e-12,1.68789515698e-08,0.999999284744,5.68129155103e-14,1.50533874255e-09,1.32669486744e-16,3.99348039082e-07,3.73553376676e-07,3.73838772438e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6313.png,4,6.98576404853e-15,7.15797050539e-13,1.28127577992e-11,6.14312068012e-14,1.0,1.35739358122e-12,6.34903241092e-12,6.63743504603e-10,9.22325493757e-10,1.82496830148e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6314.png,5,1.63255108217e-12,5.36203914603e-10,1.79457785437e-11,2.36990970848e-07,3.26193987186e-13,0.999999523163,1.0715404386e-07,1.90268994001e-14,1.51853981833e-07,1.66650107047e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6315.png,6,7.17809740536e-08,9.32674049103e-10,1.82085280187e-09,7.27177107591e-13,1.87329476375e-07,1.10238801199e-07,0.999999642372,1.57833815462e-12,4.58760540667e-09,7.01455820512e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6316.png,7,1.87466415724e-08,9.00760070977e-08,8.06426839972e-07,1.15115504684e-07,1.80089387847e-09,8.04658728537e-10,4.65652703571e-14,0.999996542931,1.20575194273e-08,2.37166068473e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6317.png,8,6.78681555399e-11,8.35021912726e-11,5.31592449988e-05,3.40439186175e-07,3.43913309289e-12,1.63479049742e-10,1.69141381456e-10,1.65991415058e-10,0.999946475029,1.042080644e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6318.png,9,3.86033132543e-12,1.32577102074e-10,4.82030915183e-10,3.30253406844e-08,5.83590775705e-08,4.06479433446e-10,4.71090343384e-13,6.21450766403e-08,2.0578121962e-07,0.999999642372
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6319.png,0,0.999999880791,3.30059035658e-11,8.63778950588e-08,2.18539162461e-12,9.72074119332e-14,9.14578413003e-11,9.47349665381e-09,2.58939831382e-11,1.22044249706e-10,1.18410732608e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6320.png,1,2.4146074793e-06,0.999808847904,9.57768133958e-05,2.26373342294e-09,1.60945510288e-05,7.542983127e-08,3.1355405099e-06,1.29827294586e-05,5.8660923969e-05,2.08294750337e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6321.png,2,5.39519574849e-11,4.04185322364e-12,1.0,1.51031531725e-09,3.44616141179e-11,1.76888804168e-14,1.35552051354e-12,7.20736914595e-10,4.38677566494e-10,8.35964873612e-16
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6322.png,3,2.91776281955e-12,4.69414951354e-09,3.78118292232e-09,0.999999642372,9.37716224114e-11,2.55637928603e-07,1.9677131452e-11,1.66476255004e-09,6.32371168763e-08,6.4821099599e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6323.png,4,1.31004497903e-15,3.75492985229e-13,2.46676117033e-12,2.43490774418e-13,1.0,2.14642778378e-12,8.70002786718e-15,6.81280726278e-11,2.80453230084e-11,4.53791226818e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6324.png,5,4.34657057525e-14,1.07253983472e-08,8.1861822876e-10,4.40335092833e-08,7.28567414732e-11,0.99996137619,3.86032261304e-05,1.42543298671e-13,1.27958155183e-09,2.80757532778e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6325.png,6,4.13909573282e-09,1.94480573867e-08,1.60856856724e-08,1.06856679131e-14,5.4416364037e-07,7.65793757296e-08,0.999999284744,1.17951210864e-12,5.60019364215e-10,5.13197557367e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6326.png,7,5.68280977831e-10,2.55640379976e-08,1.53548072035e-08,2.24931557824e-08,1.53191104246e-09,7.71244401676e-10,1.07012914358e-14,0.999999284744,2.86757506629e-10,6.03588944159e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6327.png,8,5.2106817125e-12,1.60270473108e-12,4.99548988842e-08,3.14288844949e-10,6.72017170101e-14,2.24861466253e-11,1.44680722958e-09,7.92796953303e-14,1.0,1.93360431833e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6328.png,0,0.999906659126,1.52370702722e-08,9.32356779231e-05,7.78076769681e-11,2.1917947457e-09,3.67476660212e-10,7.69513448518e-08,3.31023408684e-09,5.94697446843e-08,4.00755588714e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6329.png,1,2.0827787921e-06,0.999808847904,0.000137159018777,4.56770427038e-10,1.03819738797e-05,8.97990588555e-08,5.69860458199e-06,7.08853167453e-06,2.82871187665e-05,4.87573231567e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6330.png,2,3.73395758757e-11,4.2596797617e-11,0.999999880791,5.50546630507e-08,5.51370005208e-10,2.86752999817e-12,5.43658434243e-12,8.8641584739e-08,2.92449731099e-10,6.79434332689e-14
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6331.png,3,9.25365006843e-10,5.93998672471e-09,7.87779796951e-08,0.999997973442,1.30717284219e-10,1.95794928004e-06,1.30794408637e-09,3.63799412817e-09,6.10867889606e-09,8.54537862693e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6332.png,4,4.94826568094e-15,8.58692728468e-13,5.51359236045e-11,2.84639147105e-13,1.0,3.88100250721e-13,1.03196151711e-12,2.24834123541e-10,9.12294476074e-11,3.02364522309e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6333.png,5,1.35132993662e-13,9.39878175288e-10,4.4307349456e-11,6.95639357673e-07,4.67736786802e-12,0.999997973442,1.04175569504e-06,2.27756131148e-14,1.1649916587e-07,7.62427561085e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6334.png,6,1.12485896153e-08,1.17020537704e-09,2.36200623505e-08,2.40405556573e-10,3.13710245337e-07,3.89575546933e-07,0.999999284744,3.69023821917e-13,2.92235711186e-08,4.24615897998e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6335.png,7,1.6389266333e-10,4.86949813805e-10,2.67765559725e-10,2.30530351752e-11,1.8337201757e-09,7.79331765788e-10,1.6048435096e-14,0.999999523163,5.76106653702e-12,4.41022052655e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6336.png,8,3.37165140252e-08,4.6278416212e-13,3.40312590197e-06,7.73747554916e-09,1.09437686777e-12,6.16840508793e-13,4.27776125633e-09,9.64262523995e-12,0.999996542931,7.96518295765e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6337.png,2,6.59054824603e-11,3.66402175267e-09,0.999999165535,1.39816958011e-08,2.45894149487e-09,1.03093759658e-12,3.47575657492e-12,8.04539240562e-07,9.8739660892e-10,5.89155053953e-14
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6338.png,1,7.55833013955e-07,0.999717056751,6.29786995887e-07,1.16315641563e-08,5.87989461565e-06,1.16655193949e-07,9.15812222502e-07,0.000226899937843,2.50990233326e-05,2.26930114877e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6339.png,7,3.04744807167e-09,1.02355620868e-07,2.52646294996e-08,1.43046730017e-08,1.51577008722e-08,6.41545372382e-10,7.7470046708e-14,0.999999761581,2.02871808241e-09,1.02933363166e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6340.png,2,4.97338541877e-12,1.08809912035e-12,1.0,1.96687999221e-08,1.87861415313e-09,1.15124934325e-12,1.19514849406e-11,1.83468573667e-10,3.21579846085e-11,9.08463376479e-16
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6341.png,5,1.09842278502e-12,8.30400359586e-10,1.85014031873e-10,5.34797663931e-06,3.3677221168e-12,0.999994039536,1.39218769846e-07,5.40272687699e-13,5.04476929564e-07,1.30433477352e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6342.png,0,0.999995946884,7.65501273481e-10,4.00145563617e-06,3.85608038556e-11,3.22006345199e-11,1.77249478983e-10,2.78563145883e-08,4.71571448557e-09,1.81151484924e-08,2.14330109216e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6343.png,8,1.40112232927e-09,2.05416803359e-12,2.14152260014e-06,8.33307467474e-09,4.36121408084e-13,1.63539459752e-11,2.57043097918e-09,6.51999071052e-13,0.999997854233,1.45844636368e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6344.png,0,0.999152421951,3.27405089706e-08,6.11878704149e-06,6.19793949497e-09,1.77877086571e-06,8.56031363128e-07,0.000826524104923,2.38003266873e-07,5.46043224858e-07,1.15583743536e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6345.png,2,3.37152823704e-06,6.99161716966e-07,0.999995231628,2.59507231704e-07,4.42080017038e-09,1.16212092033e-11,2.98299267232e-11,4.95308256632e-07,6.96322305371e-11,4.28047701451e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6346.png,7,9.47774214666e-09,3.45895436737e-08,2.31969981002e-08,3.61177621144e-09,4.41534488971e-08,1.22588179607e-08,5.36430578776e-12,0.999997854233,1.1923693144e-09,2.0413438051e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6347.png,8,2.61565991089e-09,5.85255677255e-10,1.76030255261e-06,3.26797305661e-07,9.90845461235e-11,2.65306539404e-07,0.000178948175744,1.54065264235e-13,0.999818742275,1.16217191426e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6348.png,8,2.38910627393e-11,3.43527371263e-13,9.9933436104e-07,6.83442591409e-09,2.31458759494e-13,6.05626521155e-11,5.45860512347e-09,1.14057797495e-12,0.999999046326,1.00450392448e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6349.png,3,1.77861533364e-17,6.61672409571e-12,7.1935631063e-11,1.0,5.25744456515e-15,2.02860818421e-11,9.53224874929e-15,7.61079307215e-12,8.44488834417e-09,5.80120586985e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6350.png,6,7.36460092909e-09,7.32520666347e-09,4.81478714676e-08,2.36938203432e-12,9.27584835608e-07,1.73281677007e-07,0.999998688698,1.02808397646e-12,9.30227770368e-08,7.62126056708e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6351.png,0,0.999985218048,1.42978706208e-07,2.52097970588e-06,5.64696567285e-10,1.464185857e-06,1.04492539066e-08,9.95408936433e-06,1.88812010471e-09,2.14294179623e-10,7.1855384931e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6352.png,2,3.31798628395e-06,4.7270386716e-08,0.999996423721,8.14712652897e-09,2.11507384051e-07,1.15703657766e-09,2.11680610818e-08,3.00698621558e-09,5.41376179997e-11,1.56440528934e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6353.png,7,8.17118681745e-12,1.77397332934e-10,4.61907682242e-12,4.38168246261e-14,1.92304328017e-09,1.11780494583e-10,1.19187605206e-13,1.0,4.58844659317e-13,1.42935769887e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6354.png,6,5.04076735908e-09,1.28221960827e-10,1.24722054906e-09,1.84542615564e-12,4.29356923348e-08,2.56429274259e-07,0.999999642372,3.23662375113e-13,5.15605558249e-09,1.24767375251e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6355.png,6,4.75599663818e-11,5.23422416521e-10,3.02693692333e-08,5.29988206099e-11,4.67366767509e-08,8.1317580225e-08,0.999999880791,9.00562295499e-15,4.36169180773e-08,1.28518185677e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6356.png,1,1.57664044309e-06,0.999776780605,1.39269786814e-05,1.173479518e-07,1.59195551532e-05,5.80007757378e-08,1.02858359696e-06,9.70452965703e-05,4.2305320676e-05,5.12845726917e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6357.png,2,7.03888003439e-10,7.24569362842e-12,1.0,2.58015386834e-08,4.15408640819e-09,1.09708200857e-10,1.52801486741e-11,5.31131028048e-10,8.23939916295e-10,1.37687130035e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6358.png,8,1.92205296817e-11,3.14777153995e-12,7.18058913662e-07,7.94233372403e-08,1.07403709949e-13,1.07559938733e-09,1.02005124347e-07,1.19417832827e-12,0.999999046326,6.26815890858e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6359.png,8,1.47683520968e-09,8.48721995461e-11,0.000519810651895,6.79632591982e-07,1.10586846212e-13,3.75586324194e-12,6.2706888293e-11,1.27929611349e-10,0.999479591846,9.39882893736e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6360.png,7,2.65567645999e-12,1.03439430632e-10,7.98231991031e-14,1.69293391968e-14,9.29493759738e-10,4.24061807891e-09,3.86194169092e-14,1.0,2.93692343665e-14,2.90091572985e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6361.png,7,1.64757141263e-09,3.87586283068e-07,1.9148249919e-07,1.11501530231e-09,4.76924322257e-09,1.26567922809e-10,9.84074909234e-13,0.999999284744,4.2227852326e-09,1.36156558028e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6362.png,4,7.94153371536e-13,3.88906658613e-12,5.29994347021e-11,1.43157228151e-13,1.0,2.82884757286e-11,8.3595657523e-13,1.2388098547e-08,5.35786796874e-11,5.73800174042e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6363.png,7,2.93786761411e-12,1.71618205758e-11,4.2920696294e-13,3.43697742623e-15,1.11006273618e-10,3.1535329903e-11,1.11212673117e-14,1.0,1.12145230981e-14,2.5266309045e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6364.png,7,1.85925275176e-10,3.33452682133e-10,4.00292049507e-10,4.71992930851e-11,2.69509903283e-09,4.96235941227e-10,4.64354811926e-14,0.999999642372,8.64704922249e-12,3.74841761186e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6365.png,3,5.37292313111e-18,1.42153346386e-11,1.84528087255e-10,1.0,8.2364865457e-15,3.50651979675e-10,1.08707266126e-15,6.64379329329e-10,3.02483087466e-08,1.00582729645e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6366.png,7,1.84098514211e-09,1.11470088715e-09,1.81402726174e-09,6.68519239966e-10,1.97257388201e-09,2.58165799849e-09,9.77943041217e-14,0.999999642372,3.6080537863e-11,3.29001181854e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6367.png,4,3.23670792079e-15,3.50311359781e-12,1.51597123743e-10,1.06420835685e-11,1.0,3.46752571101e-10,1.12780548789e-11,1.49941031813e-10,1.21445395407e-10,2.23575602476e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6368.png,5,1.46905193088e-13,1.57848612653e-11,1.69434067471e-11,4.23451137976e-06,4.81466808696e-13,0.999995589256,7.18926515542e-11,5.10348274058e-13,8.04371822483e-08,2.47469600367e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6369.png,4,1.59510205896e-15,1.97955228598e-11,1.49187961984e-09,2.68882572457e-12,0.999999761581,4.40101947941e-11,1.82346221456e-10,2.89160453804e-07,3.95293087152e-09,6.67288377332e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6370.png,3,1.08198911256e-13,1.52078505344e-09,2.38067840996e-08,0.999999880791,1.37727101859e-12,1.90242585574e-10,7.08854676346e-12,4.04932842812e-09,1.53930614033e-07,8.83833617404e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6371.png,3,3.23338482525e-17,2.71229913529e-12,1.47887302404e-09,1.0,5.54932311905e-16,1.68007916607e-11,1.15685126193e-16,4.53625942365e-10,2.95977500286e-08,1.51916443292e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\6372.png,8,1.78867184952e-10,5.57939003158e-13,5.4358537227e-07,6.71362931826e-06,1.015116683e-15,7.00008218057e-10,4.48635901762e-08,1.93242692898e-13,0.999992728233,1.87263954343e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6373.png,4,7.94488118639e-17,1.79775714714e-12,7.4483414228e-12,2.74456106848e-14,1.0,8.97466996552e-12,3.41111583424e-11,8.90485407634e-10,8.33343394291e-11,9.03483451248e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6374.png,1,1.6441717321e-07,0.999962091446,7.76719502937e-07,2.33183672371e-09,2.39113596763e-05,5.83250336916e-09,2.28374824474e-06,4.43227781943e-06,5.78333856538e-06,4.69166849371e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\6375.png,1,3.23984359341e-08,0.999982476234,4.38132047975e-07,2.93842572496e-09,5.50631853002e-07,6.21895113184e-09,6.12123045585e-08,2.27337318393e-06,1.37663755595e-05,3.38276890943e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6376.png,9,2.9357031129e-12,8.34778930425e-08,4.11491951624e-10,2.15204764231e-07,1.19759506561e-05,1.02022408299e-08,2.32146875508e-12,1.52052965774e-08,3.58009550894e-08,0.999987721443
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6377.png,7,5.55025643223e-08,1.63418008015e-06,1.8991246975e-07,5.34222044379e-09,8.41381577743e-08,2.8466256019e-09,2.22229908087e-11,0.999994397163,8.86375488562e-08,3.4797403714e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\6378.png,4,1.05090037733e-17,2.90959313934e-13,1.12449708833e-12,6.18816701457e-16,1.0,1.57104757263e-14,3.34305746012e-16,3.48526929539e-10,1.13314587748e-12,3.44687126064e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6379.png,3,8.58564903784e-17,3.40373944308e-11,3.57941587481e-08,1.0,1.47028476616e-15,1.17262644907e-12,3.80126628569e-16,2.47979574652e-08,1.16911369474e-08,1.30964656437e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\6380.png,7,3.25219708941e-08,5.04214803243e-08,7.73351960248e-09,1.41237954665e-08,4.35571356761e-09,2.97410984729e-08,5.86147883702e-12,0.999994516373,1.43581679879e-09,5.31205205334e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6381.png,3,7.77353496243e-13,4.67907979029e-09,1.77424244185e-08,1.0,3.3850979745e-12,1.3799633658e-09,1.78294462527e-11,4.37737490699e-09,1.26436887626e-08,3.12502312916e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6382.png,3,8.59019363017e-19,2.95890943041e-13,5.0526492712e-12,1.0,9.23998463658e-17,3.70140897099e-12,8.00492953578e-18,9.90061574391e-11,1.9069827939e-09,3.42943251921e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\6383.png,0,0.999991059303,1.72962941747e-08,4.61601075585e-06,1.03466131496e-10,4.029334158e-11,4.52006396756e-08,2.3330244403e-06,2.14311999258e-08,1.95134407477e-06,8.42417247071e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6384.png,2,1.43371052877e-11,6.84174464587e-14,1.0,6.73702693632e-09,1.60207905969e-11,1.58179632587e-11,7.24979676292e-09,9.604222799e-12,1.81443436664e-11,6.82487606943e-15
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6385.png,5,4.76783066153e-12,2.94099162801e-08,1.51692756134e-08,2.52049721894e-05,9.35943683666e-12,0.999973535538,9.20566947116e-07,2.71741188579e-11,8.6471388272e-08,8.12754308299e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6386.png,5,1.02607267301e-12,1.74337058678e-10,1.17368517683e-10,1.83373217055e-07,6.40389408169e-11,0.999999284744,1.43872946889e-09,2.52454437563e-12,4.54060455013e-07,2.50230538512e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6387.png,6,3.44183987977e-08,5.94113602759e-09,2.27319976176e-08,8.13574685052e-13,8.09276968994e-07,2.85947550083e-07,0.999998807907,3.59150019837e-13,6.14700568224e-10,6.58835572903e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\6388.png,6,2.6427878197e-07,2.27522584106e-10,2.7311905626e-08,9.87843806755e-10,2.83502322418e-06,0.000438887276687,0.999557554722,1.55379917266e-10,3.3002132227e-07,5.65964652921e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\6389.png,3,8.31243711016e-14,5.83969095302e-10,2.81829004578e-09,0.999994516373,9.42926466074e-12,5.76691149945e-07,5.0638998203e-12,1.21312435652e-08,4.60903265775e-06,1.86141406289e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6390.png,5,1.55200030887e-13,6.1484921321e-11,5.06406250267e-10,9.66994448959e-08,2.92755125697e-11,0.999998927116,6.40015873632e-10,5.86799272367e-12,9.32494288008e-07,3.0484468283e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\6391.png,2,8.13223323348e-06,1.17482503725e-08,0.999818861485,8.86211928446e-05,3.65031678484e-06,1.73703497808e-07,3.27478559825e-08,2.70998020824e-06,7.7490672993e-05,3.96070191755e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\6392.png,5,2.9638880239e-10,1.6838820116e-08,6.07601396041e-06,5.77001969759e-07,7.1557542114e-09,0.99974745512,8.23847813081e-07,2.55506797942e-08,0.000243754227995,1.33473838559e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6393.png,9,2.34150837608e-10,2.77325575837e-08,2.81906609167e-09,1.04267121515e-06,0.000207711258554,2.20309708254e-08,8.78659991987e-12,5.29742933963e-08,2.7342107245e-08,0.99979108572
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\6394.png,9,6.35290171164e-12,1.26571003678e-10,1.09745368349e-09,4.43542944595e-08,7.06927608007e-07,1.72162428758e-09,3.32187348375e-13,4.27131396918e-07,6.37505408463e-08,0.999998807907
